,chembl_id,pref_name,canonical_smiles,max_phase_x,molregno,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,max_phase_y,pass_ratio
11960,CHEMBL4297588,ODEVIXIBAT,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,4,2335559,740.94,5.88,9.0,5.0,174.37,17.0,N,2.0,3.4,,6.28,2.87,ACID,740.94,3.0,51.0,0.11,740.2914,C37H48N4O8S2,12.0,5.0,3.0,-0.59,4,0.42857142857142855
11961,CHEMBL4297590,DARIDOREXANT,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,4,2335561,450.93,4.27,6.0,1.0,88.93,4.0,N,0.0,11.8,5.06,3.04,3.04,NEUTRAL,450.93,4.0,32.0,0.5,450.1571,C23H23ClN6O2,8.0,1.0,0.0,-0.86,4,1.0
11962,CHEMBL4297610,OLUTASIDENIB,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,4,2335581,354.8,2.92,5.0,2.0,90.68,3.0,N,0.0,13.49,1.26,1.89,1.89,NEUTRAL,354.8,3.0,25.0,0.76,354.0884,C18H15ClN4O2,6.0,2.0,0.0,-1.36,4,0.8571428571428571
11963,CHEMBL4297620,SOLRIAMFETOL,NC(=O)OC[C@H](N)Cc1ccccc1,4,2335591,194.23,0.65,3.0,2.0,78.34,4.0,N,0.0,,9.08,0.86,-0.8,BASE,194.23,1.0,14.0,0.74,194.1055,C10H14N2O2,4.0,4.0,0.0,0.25,4,0.7142857142857143
11964,CHEMBL4297666,OMIDENEPAG ISOPROPYL,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,4,2335637,520.62,3.42,9.0,1.0,119.31,11.0,N,1.0,,2.62,2.67,2.67,NEUTRAL,520.62,4.0,37.0,0.3,520.1893,C26H28N6O4S,10.0,1.0,1.0,-2.22,4,0.42857142857142855
11965,CHEMBL4298128,ELEXACAFTOR,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,4,2336099,597.66,4.02,10.0,1.0,124.24,8.0,N,1.0,4.1,2.09,5.04,4.1,ACID,597.66,3.0,41.0,0.41,597.2345,C26H34F3N7O4S,11.0,1.0,2.0,-1.18,4,0.5714285714285714
11966,CHEMBL4298137,DURLOBACTAM,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,4,2336108,277.26,-1.36,5.0,2.0,130.24,3.0,N,0.0,-1.94,,-1.57,-3.95,ACID,277.26,0.0,18.0,0.48,277.0369,C8H11N3O6S,9.0,3.0,0.0,0.17,4,0.7142857142857143
11967,CHEMBL4298138,REPOTRECTINIB,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,4,2336109,355.37,2.55,6.0,2.0,80.55,0.0,N,0.0,12.73,0.59,2.17,2.17,NEUTRAL,355.37,3.0,26.0,0.65,355.1445,C18H18FN5O2,7.0,2.0,0.0,-0.53,4,1.0
11968,CHEMBL4298139,SERDEXMETHYLPHENIDATE CHLORIDE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1.[Cl-],4,2336110,500.53,1.05,7.0,3.0,146.35,9.0,N,1.0,2.56,,-2.69,-2.92,ACID,535.98,2.0,36.0,0.34,500.2027,C25H30ClN3O8,11.0,3.0,2.0,-0.01,4,0.2857142857142857
11969,CHEMBL4298150,SIPONIMOD FUMARIC ACID,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.O=C(O)/C=C/C(=O)O,4,2336121,516.6,6.77,4.0,1.0,62.13,9.0,N,2.0,3.33,8.5,4.31,4.28,ACID,1149.28,2.0,37.0,0.3,516.26,C62H74F6N4O10,5.0,1.0,2.0,-0.81,4,0.2857142857142857
11970,CHEMBL4298167,FILGOTINIB MALEATE,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,4,2336138,425.51,1.98,7.0,1.0,96.67,5.0,N,0.0,10.96,3.32,2.03,2.03,NEUTRAL,541.59,3.0,30.0,0.67,425.1522,C25H27N5O7S,8.0,1.0,0.0,-2.0,4,0.2857142857142857
11971,CHEMBL4298168,IBREXAFUNGERP CITRATE,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O,4,2336139,730.05,8.62,8.0,2.0,125.38,8.0,N,2.0,4.39,9.75,4.9,4.9,ZWITTERION,922.17,2.0,53.0,0.26,729.5193,C50H75N5O11,9.0,3.0,2.0,1.1,4,0.2857142857142857
11972,CHEMBL4298171,LINZAGOLIX CHOLINE,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)[O-])c3c2=O)cc1OCc1c(OC)ccc(F)c1F.C[N+](C)(C)CCO,4,2336142,508.43,3.45,8.0,2.0,119.85,7.0,N,1.0,3.15,,3.88,0.42,ACID,611.6,4.0,35.0,0.39,508.0552,C27H28F3N3O8S,9.0,2.0,1.0,-1.0,4,0.2857142857142857
11973,CHEMBL4299851,PIFLUFOLASTAT,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,4,2337802,442.4,0.19,6.0,6.0,195.02,13.0,N,1.0,2.99,,-0.32,-10.22,ACID,442.4,1.0,31.0,0.18,442.15,C18H23FN4O8,12.0,6.0,2.0,-0.59,4,0.2857142857142857
11974,CHEMBL4299940,MITAPIVAT,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,4,2337891,450.56,3.2,5.0,1.0,82.61,6.0,N,0.0,6.79,7.64,1.62,1.7,NEUTRAL,450.56,3.0,32.0,0.62,450.1726,C24H26N4O3S,7.0,1.0,0.0,-1.89,4,1.0
11975,CHEMBL4301162,SERDEXMETHYLPHENIDATE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1,4,2339113,500.53,1.05,7.0,3.0,146.35,9.0,N,1.0,2.56,,-2.69,-2.92,ACID,500.53,2.0,36.0,0.34,500.2027,C25H30N3O8+,11.0,3.0,2.0,-0.01,4,0.2857142857142857
11976,CHEMBL4301898,E133,CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)O)c4)cc3C)cc2)cc1,4,2339849,832.06,9.31,8.0,2.0,139.08,15.0,N,2.0,-2.26,3.73,5.64,5.86,ACID,832.06,5.0,59.0,0.08,831.3012,C47H49N3O7S2,10.0,2.0,2.0,-0.69,4,0.14285714285714285
11977,CHEMBL4303060,MELPHALAN FLUFENAMIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,4,2341011,498.43,3.27,5.0,2.0,84.66,13.0,N,0.0,12.11,8.07,4.28,3.52,NEUTRAL,498.43,2.0,33.0,0.33,497.1648,C24H30Cl2FN3O3,6.0,3.0,0.0,-0.55,4,0.42857142857142855
11978,CHEMBL4303214,FRUQUINTINIB,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,4,2341085,393.4,3.85,7.0,1.0,95.71,5.0,N,0.0,,2.9,2.64,2.64,NEUTRAL,393.4,4.0,29.0,0.55,393.1325,C21H19N3O5,8.0,1.0,0.0,-0.76,4,0.8571428571428571
11979,CHEMBL4303288,ABACAVIR SULFATE,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,4,2341159,286.34,1.09,7.0,3.0,101.88,4.0,N,0.0,,5.8,0.39,0.38,NEUTRAL,670.76,2.0,21.0,0.73,286.1542,C28H38N12O6S,7.0,4.0,0.0,0.03,4,0.2857142857142857
11980,CHEMBL4303454,DORIPENEM MONOHYDRATE,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12.O,4,2341325,420.51,-1.6,7.0,5.0,162.06,7.0,N,0.0,3.34,9.51,-5.56,-5.57,ZWITTERION,438.53,0.0,27.0,0.31,420.1137,C15H26N4O7S2,10.0,6.0,1.0,0.73,4,0.5714285714285714
11981,CHEMBL4303525,OMAVELOXOLONE,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4,2341396,554.72,6.73,4.0,1.0,87.03,2.0,N,2.0,10.11,,6.28,6.28,NEUTRAL,554.72,0.0,40.0,0.41,554.332,C33H44F2N2O3,5.0,1.0,2.0,1.67,4,0.5714285714285714
11982,CHEMBL4303669,ZOLEDRONIC ACID,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,4,2341540,272.09,-1.12,5.0,5.0,153.11,4.0,N,0.0,0.66,6.68,-3.85,-7.39,ACID,290.11,1.0,16.0,0.43,271.9963,C5H12N2O8P2,9.0,5.0,0.0,-0.56,4,0.42857142857142855
11983,CHEMBL4435170,DEUCRAVACITINIB,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,4,2342179,422.45,1.73,9.0,3.0,135.95,7.0,N,0.0,11.09,3.35,2.1,2.1,NEUTRAL,425.47,3.0,31.0,0.52,422.1815,C20H22N8O3,11.0,3.0,1.0,-1.33,4,0.8571428571428571
11984,CHEMBL4535757,SOTORASIB,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,4,2406188,560.61,4.48,8.0,1.0,104.45,5.0,N,1.0,6.98,4.74,4.74,4.18,NEUTRAL,560.61,4.0,41.0,0.36,560.2347,C30H30F2N6O3,9.0,1.0,1.0,-0.59,4,0.42857142857142855
11985,CHEMBL4559134,SELPERCATINIB,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,4,2429562,525.61,3.28,10.0,1.0,112.04,8.0,N,1.0,,6.28,3.14,3.11,NEUTRAL,525.61,4.0,39.0,0.37,525.2488,C29H31N7O3,10.0,1.0,1.0,-1.27,4,0.5714285714285714
11986,CHEMBL4582651,PRALSETINIB,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,4,2453082,533.61,4.2,9.0,3.0,135.53,8.0,N,1.0,12.45,6.54,3.65,3.64,NEUTRAL,533.61,4.0,39.0,0.31,533.2663,C27H32FN9O2,11.0,3.0,2.0,-1.35,4,0.5714285714285714
11987,CHEMBL4585668,BELZUTIFAN,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,4,2456099,383.35,3.29,5.0,1.0,87.39,3.0,N,0.0,12.53,,1.88,1.88,NEUTRAL,383.35,2.0,26.0,0.88,383.0439,C17H12F3NO4S,5.0,1.0,0.0,-0.89,4,1.0
11988,CHEMBL4594214,ZICONOTIDE,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC3=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,4,2464645,2639.19,,,,,,,,,,,,,2639.19,,,,2637.0983,C102H172N36O32S7,,,,,4,0.2857142857142857
11989,CHEMBL4594217,CANAGLIFLOZIN,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O,4,2464648,444.52,2.97,6.0,4.0,90.15,5.0,N,0.0,12.57,,3.52,3.52,NEUTRAL,462.54,3.0,31.0,0.49,444.1407,C24H27FO6S,5.0,4.0,0.0,0.27,4,0.8571428571428571
11990,CHEMBL4594231,IODOXAMATE MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,4,2464662,1287.92,,,,,,,,,,,,,1678.35,,,,1287.5856,C40H60I6N4O20,,,,,4,0.2857142857142857
11991,CHEMBL4594248,CALCITONIN HUMAN,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O)C(C)C,4,2464679,3417.9,,,,,,,,,,,,,3417.9,,,,3415.5788,C151H226N40O45S3,,,,,4,0.2857142857142857
11992,CHEMBL4594250,NETARSUDIL,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,4,2464681,453.54,4.89,5.0,2.0,94.31,7.0,N,0.0,13.49,8.69,4.73,3.42,BASE,453.54,4.0,34.0,0.39,453.2052,C28H27N3O3,6.0,3.0,0.0,-0.93,4,0.8571428571428571
11993,CHEMBL4594251,NETARSUDIL DIMESYLATE,CS(=O)(=O)O.CS(=O)(=O)O.Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,4,2464682,453.54,4.89,5.0,2.0,94.31,7.0,N,0.0,13.49,8.69,4.73,3.42,BASE,645.76,4.0,34.0,0.39,453.2052,C30H35N3O9S2,6.0,3.0,0.0,-0.93,4,0.2857142857142857
11994,CHEMBL4594252,ALUMINIUM OXIDE,O=[Al]O[Al]=O,4,2464683,101.96,,,,,,,,,,,,,101.96,,,,101.9478,Al2O3,,,,,4,0.7142857142857143
11995,CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,4,2464691,572.75,4.73,6.0,2.0,86.9,9.0,N,1.0,11.64,7.19,3.45,3.24,NEUTRAL,653.66,3.0,42.0,0.39,572.3363,C34H45BrN4O4,8.0,2.0,1.0,-1.18,4,0.5714285714285714
11996,CHEMBL4594261,FLUOROESTRADIOL F-18,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,4,2464692,290.38,3.56,2.0,2.0,40.46,0.0,N,0.0,10.33,,3.56,3.56,NEUTRAL,289.38,1.0,21.0,0.77,290.1682,C18H23FO2,2.0,2.0,0.0,1.91,4,0.8571428571428571
11997,CHEMBL4594262,AMLODIPINE BENZOATE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)c1ccccc1,4,2464693,408.88,2.27,7.0,2.0,99.88,8.0,N,0.0,,9.45,1.64,-0.37,BASE,531.01,1.0,28.0,0.5,408.1452,C27H31ClN2O7,7.0,3.0,0.0,-0.78,4,0.42857142857142855
11998,CHEMBL4594271,BEROTRALSTAT,N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,4,2464702,562.57,5.7,6.0,3.0,108.76,9.0,N,2.0,13.35,9.29,5.58,2.83,BASE,562.57,4.0,41.0,0.23,562.2104,C30H26F4N6O,7.0,4.0,2.0,-1.71,4,0.5714285714285714
11999,CHEMBL4594272,BEROTRALSTAT HYDROCHLORIDE,Cl.Cl.N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,4,2464703,562.57,5.7,6.0,3.0,108.76,9.0,N,2.0,13.35,9.29,5.58,2.83,BASE,635.49,4.0,41.0,0.23,562.2104,C30H28Cl2F4N6O,7.0,4.0,2.0,-1.71,4,0.5714285714285714
12000,CHEMBL4594273,ELACESTRANT HYDROCHLORIDE,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1.Cl.Cl,4,2464704,458.65,5.85,4.0,2.0,44.73,10.0,N,1.0,10.58,9.96,6.23,4.13,BASE,531.57,3.0,34.0,0.37,458.2933,C30H40Cl2N2O2,4.0,2.0,1.0,-0.05,4,0.2857142857142857
12001,CHEMBL4594288,LEVAMLODIPINE MALEATE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,4,2464719,408.88,2.27,7.0,2.0,99.88,8.0,N,0.0,,9.45,1.64,-0.37,BASE,524.95,1.0,28.0,0.5,408.1452,C24H29ClN2O9,7.0,3.0,0.0,-0.78,4,0.2857142857142857
12002,CHEMBL4594292,TEPOTINIB HYDROCHLORIDE,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O,4,2464723,492.58,4.01,8.0,0.0,96.93,7.0,N,0.0,,9.13,4.0,2.26,BASE,547.06,4.0,37.0,0.38,492.2274,C29H31ClN6O3,8.0,0.0,0.0,-1.73,4,0.5714285714285714
12003,CHEMBL4594293,ACALABRUTINIB MALEATE,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O=C(O)/C=C\C(=O)O,4,2464724,465.52,3.31,7.0,2.0,118.51,4.0,N,0.0,,4.63,2.56,2.56,NEUTRAL,581.59,4.0,35.0,0.45,465.1913,C30H27N7O6,9.0,3.0,0.0,-0.95,4,0.2857142857142857
12004,CHEMBL4594300,FOSDENOPTERIN HYDROBROMIDE,Br.Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2.O.O,4,2464731,363.22,-2.52,11.0,7.0,201.28,0.0,N,2.0,1.8,5.03,-2.93,-5.0,ACID,480.17,1.0,24.0,0.19,363.058,C10H19BrN5O10P,13.0,8.0,2.0,1.09,4,0.2857142857142857
12005,CHEMBL4594301,REMIMAZOLAM BESYLATE,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,4,2464732,439.31,4.18,6.0,0.0,69.37,4.0,N,0.0,,5.61,3.75,3.75,NEUTRAL,597.49,3.0,28.0,0.57,438.0691,C27H25BrN4O5S,6.0,0.0,0.0,-0.59,4,0.42857142857142855
12006,CHEMBL4594350,ADAGRASIB,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,4,2464781,604.13,4.73,8.0,0.0,88.83,7.0,N,1.0,,8.46,4.9,3.8,NEUTRAL,604.13,3.0,43.0,0.36,603.2525,C32H35ClFN7O2,9.0,0.0,1.0,-0.81,4,0.42857142857142855
12007,CHEMBL4594383,PAFOLACIANINE SODIUM,CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)[O-])cc3)/C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],4,2464814,1326.52,,,,,,,,,,,,,1414.45,,,,1325.3538,C61H63N9Na4O17S4,,,,,4,0.2857142857142857
12008,CHEMBL4594393,CALCIUM OXYBATE,O=C([O-])CCCO.O=C([O-])CCCO.[Ca+2],4,2464824,104.11,-0.16,2.0,2.0,57.53,3.0,Y,0.0,4.44,,-0.51,-3.37,ACID,246.27,0.0,7.0,0.52,104.0473,C8H14CaO6,3.0,2.0,0.0,1.11,4,0.7142857142857143
12009,CHEMBL4594394,MAGNESIUM OXYBATE,O=C([O-])CCCO.O=C([O-])CCCO.[Mg+2],4,2464825,104.11,-0.16,2.0,2.0,57.53,3.0,Y,0.0,4.44,,-0.51,-3.37,ACID,230.5,0.0,7.0,0.52,104.0473,C8H14MgO6,3.0,2.0,0.0,1.11,4,0.7142857142857143
12010,CHEMBL4594395,POTASSIUM OXYBATE,O=C([O-])CCCO.[K+],4,2464826,104.11,-0.16,2.0,2.0,57.53,3.0,Y,0.0,4.44,,-0.51,-3.37,ACID,142.19,0.0,7.0,0.52,104.0473,C4H7KO3,3.0,2.0,0.0,1.11,4,0.7142857142857143
12011,CHEMBL4594411,"XENON XE-129, HYPERPOLARIZED",[129Xe],4,2464842,131.29,,,,,,,,,,,,,128.9,,,,131.9042,Xe,,,,,4,0.7142857142857143
12012,CHEMBL4594438,LENACAPAVIR,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,4,2464869,968.3,7.66,10.0,2.0,157.94,11.0,N,2.0,6.69,1.91,6.4,5.56,NEUTRAL,968.3,5.0,64.0,0.1,967.1435,C39H32ClF10N7O5S2,12.0,2.0,3.0,-0.78,4,0.2857142857142857
12013,CHEMBL4596392,CRAVACITINIB,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,4,2466823,422.45,1.73,9.0,3.0,135.95,7.0,N,0.0,11.09,3.35,2.1,2.1,NEUTRAL,422.45,3.0,31.0,0.52,422.1815,C20H22N8O3,11.0,3.0,1.0,-1.33,4,0.8571428571428571
12014,CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1.Cl,4,2486476,450.93,4.27,6.0,1.0,88.93,4.0,N,0.0,11.8,5.06,3.04,3.04,NEUTRAL,487.39,4.0,32.0,0.5,450.1571,C23H24Cl2N6O2,8.0,1.0,0.0,-0.86,4,1.0
12015,CHEMBL4650220,ZAVEGEPANT HYDROCHLORIDE,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12.Cl,4,2486480,638.82,3.45,6.0,3.0,120.67,6.0,N,1.0,12.38,8.78,2.14,0.71,BASE,675.28,4.0,47.0,0.3,638.3693,C36H47ClN8O3,11.0,3.0,2.0,-1.11,4,0.5714285714285714
12016,CHEMBL4650272,TRILACICLIB DIHYDROCHLORIDE,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1.Cl.Cl,4,2486532,446.56,2.72,8.0,2.0,91.21,3.0,N,0.0,11.59,7.65,2.74,2.29,NEUTRAL,519.48,3.0,33.0,0.64,446.2543,C24H32Cl2N8O,9.0,2.0,0.0,-0.89,4,0.5714285714285714
12017,CHEMBL4650273,SETMELANOTIDE ACETATE,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](C)NC1=O.CC(=O)O.CC(=O)O,4,2486533,1117.33,,,,,,,,,,,,,1237.44,,,,1116.4858,C53H76N18O13S2,,,,,4,0.2857142857142857
12018,CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4,2486579,585.71,5.08,10.0,2.0,113.85,12.0,N,2.0,12.78,8.87,5.26,3.79,BASE,585.71,4.0,43.0,0.17,585.3064,C32H39N7O4,11.0,2.0,3.0,-1.05,4,0.2857142857142857
12019,CHEMBL4650485,PIRTOBRUTINIB,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,4,2486745,479.43,3.43,6.0,3.0,125.26,7.0,N,0.0,13.27,2.43,3.35,3.35,NEUTRAL,479.43,3.0,34.0,0.45,479.1581,C22H21F4N5O3,8.0,5.0,0.0,-1.39,4,0.8571428571428571
